parameter,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,run_id,region_index,region,rank
alpha,1.1772147857976634,0.5193059131162422,0.010689226406639121,2118.7274901044343,1473.6507974804406,1.0001869971473702,26.016447973973257,copath_tau_mapt_REGION-RF_rank16_region244_cRSPv,244,cRSPv,16
beta,1.4980929827119984,0.6121982128560624,0.022975527897192448,1359.9542088163748,430.5507179467944,1.0019871889737058,16.699258439750174,copath_tau_mapt_REGION-RF_rank16_region244_cRSPv,244,cRSPv,16
gamma,0.06030795336679874,0.04710801092685893,0.000934247080107646,1710.9593863197108,1360.2338038746846,1.002166149010971,21.009349275764517,copath_tau_mapt_REGION-RF_rank16_region244_cRSPv,244,cRSPv,16
sigma,1.5562780942769958,0.31389034657969256,0.007837270550109557,1866.1091043939014,1937.0654622991965,1.0007532456235464,22.914476097078776,copath_tau_mapt_REGION-RF_rank16_region244_cRSPv,244,cRSPv,16
u0,0.008656430878936082,0.005974707744760733,0.00010926619057466496,2039.7798017717532,1064.5369742848839,1.0004338995030708,25.047027208081648,copath_tau_mapt_REGION-RF_rank16_region244_cRSPv,244,cRSPv,16
alpha,1.448711345771313,0.5494429011373584,0.013992140167169332,1334.0858818425666,1258.4102219104236,1.0020997718301279,12.444830987337374,copath_tau_mapt_REGION-RF_rank65_region245_cVISa,245,cVISa,65
beta,0.7353132271836963,0.16006330497745505,0.005210231366136751,1264.2812084808932,821.0540611868748,1.0016268953340322,11.79366798956057,copath_tau_mapt_REGION-RF_rank65_region245_cVISa,245,cVISa,65
gamma,0.07280324961158627,0.05463366216264977,0.001300011651394579,1630.009228299252,1676.100728533158,1.0006312728931552,15.205309965478097,copath_tau_mapt_REGION-RF_rank65_region245_cVISa,245,cVISa,65
sigma,0.2581165505627296,0.05398923199693729,0.0012708090761054376,1966.7246619366197,1986.656253469721,1.0010627787920994,18.346312144931154,copath_tau_mapt_REGION-RF_rank65_region245_cVISa,245,cVISa,65
u0,0.011976625959547488,0.006444842026655652,0.00013550452826574557,1718.4219578979144,945.1357562141083,1.0031979391532948,16.030055577405918,copath_tau_mapt_REGION-RF_rank65_region245_cVISa,245,cVISa,65
alpha,1.6402375207294038,0.6942260258677722,0.021771881895665757,864.8179189692617,505.79562233813033,1.0022553951156332,8.030997065229712,copath_tau_mapt_REGION-RF_rank154_region246_cVISrl,246,cVISrl,154
beta,0.4588139624395614,0.15366495514010112,0.007158549678235412,885.5090596589032,474.158539802782,1.0006802765444898,8.223142124333966,copath_tau_mapt_REGION-RF_rank154_region246_cVISrl,246,cVISrl,154
gamma,0.10284831851404869,0.06480784470503624,0.0014461769775747475,1535.267924086253,848.2819497425505,1.000419570778184,14.25702673618659,copath_tau_mapt_REGION-RF_rank154_region246_cVISrl,246,cVISrl,154
sigma,0.1519068512608247,0.035855046893076024,0.0011495167605444104,1125.381108701485,1213.925044669655,1.0062737478945112,10.450676590996748,copath_tau_mapt_REGION-RF_rank154_region246_cVISrl,246,cVISrl,154
u0,0.015096196154329696,0.006826340556937401,0.00014600971574470225,1969.9847996991605,1732.9237830608865,1.0023650748954334,18.293957372885362,copath_tau_mapt_REGION-RF_rank154_region246_cVISrl,246,cVISrl,154
alpha,1.1485135917274814,0.5759608421262192,0.021762321593993387,493.8033812724384,230.87796275703613,1.0055630014891104,3.553309212581409,copath_tau_mapt_REGION-RF_rank111_region247_cTEa,247,cTEa,111
beta,0.6750993147866116,0.3360069542393381,0.02273555326607863,458.9142886430902,204.2117369426008,1.0058089736793405,3.302254361683026,copath_tau_mapt_REGION-RF_rank111_region247_cTEa,247,cTEa,111
gamma,0.08119409232266339,0.06056777125593666,0.0015819305759762797,856.3346097700742,421.27750444501277,1.0029875651574374,6.1620105761680515,copath_tau_mapt_REGION-RF_rank111_region247_cTEa,247,cTEa,111
sigma,0.20672322374466082,0.043219202133578286,0.0010581221863967616,1584.2957402243974,1041.525194307561,1.0037183965135643,11.400271571018187,copath_tau_mapt_REGION-RF_rank111_region247_cTEa,247,cTEa,111
u0,0.011879306324013413,0.006378769679456957,0.0001467842003076976,1378.2306184366244,694.5715738090867,1.000403156443863,9.91746865105148,copath_tau_mapt_REGION-RF_rank111_region247_cTEa,247,cTEa,111
alpha,0.758962960236715,0.2628831350965378,0.009066774482054835,695.1410096827495,499.9326704600358,1.0129318683480897,6.9219916323898385,copath_tau_mapt_REGION-RF_rank9_region248_cPERI,248,cPERI,9
beta,2.056806345969735,0.30190383082979666,0.011947642612284686,758.8269393310079,456.78579581869684,1.0107058349236293,7.556155731451411,copath_tau_mapt_REGION-RF_rank9_region248_cPERI,248,cPERI,9
gamma,0.03670762113697399,0.03215280458550791,0.001114700283225819,750.7603774579597,871.2624499147182,1.0077832965324363,7.475831490743936,copath_tau_mapt_REGION-RF_rank9_region248_cPERI,248,cPERI,9
sigma,0.7095784570834782,0.138179179835082,0.0035573107745054864,1442.0980438797872,1728.8801207161412,1.0012649353160121,14.35995064854157,copath_tau_mapt_REGION-RF_rank9_region248_cPERI,248,cPERI,9
u0,0.007853968691735817,0.005842311805070536,0.0001440180769164262,1227.4197909690438,1002.7697052128526,1.0051294017861927,12.222253333025082,copath_tau_mapt_REGION-RF_rank9_region248_cPERI,248,cPERI,9
alpha,0.9925851344826884,0.43870914384913995,0.013509031663792808,837.3963219997856,645.6136192497842,1.005682631653904,8.523378036986225,copath_tau_mapt_REGION-RF_rank28_region249_cECT,249,cECT,28
beta,1.1520247626629807,0.36508107583712385,0.018121980934688985,660.7444402474064,552.5750061540572,1.011518095290922,6.72533960576309,copath_tau_mapt_REGION-RF_rank28_region249_cECT,249,cECT,28
gamma,0.06662591222885852,0.052073674628364285,0.0013072659763180973,1389.5567280056873,1399.0788358019229,1.00132249101536,14.14350288564218,copath_tau_mapt_REGION-RF_rank28_region249_cECT,249,cECT,28
sigma,0.5824140436095795,0.12223441176881238,0.0038688781359383704,1276.1432016647243,958.3128761783368,1.004076881106258,12.989131491696686,copath_tau_mapt_REGION-RF_rank28_region249_cECT,249,cECT,28
u0,0.009004536852211274,0.006135307029051919,0.00016083744530569552,1025.4468421298861,629.8476051161559,1.0017560697405818,10.437436686411658,copath_tau_mapt_REGION-RF_rank28_region249_cECT,249,cECT,28
alpha,0.820065403592876,0.6124553268698939,0.010900790094168606,2189.257929425979,994.0107135161617,1.0020363153702299,30.810317628715087,copath_tau_mapt_REGION-RF_rank1_region250_cMOB,250,cMOB,388
beta,-0.03702066122214453,1.0095961952166599,0.019122487276007183,2807.359055980462,2244.3615454387277,1.0010991652763255,39.509106282093875,copath_tau_mapt_REGION-RF_rank1_region250_cMOB,250,cMOB,388
gamma,0.0811311235463055,0.06158440061101639,0.0011268378282816769,1935.8636514996679,955.105473125811,0.9999910477168098,27.244196851774205,copath_tau_mapt_REGION-RF_rank1_region250_cMOB,250,cMOB,388
sigma,1.6918151831578891,2.315196053492288,0.046982958233825076,2690.7539127873642,2223.9343098319764,1.0007631773602659,37.86807465643105,copath_tau_mapt_REGION-RF_rank1_region250_cMOB,250,cMOB,388
u0,0.007934691078855818,0.005902156521983632,0.00011336962472537486,1962.7724968830903,1343.7812291545981,1.0003362829223166,27.62289598180436,copath_tau_mapt_REGION-RF_rank1_region250_cMOB,250,cMOB,388
alpha,1.289206328989495,0.5029376910969972,0.014533486366381868,1084.7425209543676,648.2918958251626,1.004715312569582,5.621563533327292,copath_tau_mapt_REGION-RF_rank163_region251_cAON,251,cAON,163
beta,0.4387670649483258,0.15491212548618002,0.00608195019897612,1143.3169317958213,702.395825419737,1.0045448006271773,5.925119230289132,copath_tau_mapt_REGION-RF_rank163_region251_cAON,251,cAON,163
gamma,0.09138866208153638,0.06238582017936089,0.001373087096672297,1500.1052150217497,1100.9357911094057,1.0038706696685573,7.774136820506473,copath_tau_mapt_REGION-RF_rank163_region251_cAON,251,cAON,163
sigma,0.05908334273052423,0.014897832212239243,0.00036832413129660245,1625.561250420119,1782.5893052434874,1.0015238904874566,8.424299472018278,copath_tau_mapt_REGION-RF_rank163_region251_cAON,251,cAON,163
u0,0.016530480195492133,0.007018849209864891,0.00017154303328390454,1560.7112760943849,1186.17140565913,1.0021021054318582,8.088221330187887,copath_tau_mapt_REGION-RF_rank163_region251_cAON,251,cAON,163
alpha,1.1249750108637246,0.623962864721108,0.019271662907443716,794.9448377289018,620.1991660286127,1.0011537997095021,4.2394118686645825,copath_tau_mapt_REGION-RF_rank183_region252_cTT,252,cTT,183
beta,0.5543745036897568,0.34290424535287883,0.015543358146592311,778.9458050756858,560.3018757514731,1.0052136028137402,4.154089610190685,copath_tau_mapt_REGION-RF_rank183_region252_cTT,252,cTT,183
gamma,0.09203366548256188,0.06382897649490973,0.0014404114824374625,1186.818705476161,703.5419204374538,1.003059020201015,6.32926093378145,copath_tau_mapt_REGION-RF_rank183_region252_cTT,252,cTT,183
sigma,0.11835128140062928,0.027105493164700917,0.0007058506483672459,1547.078162358142,1247.9594701959736,1.0014494590000815,8.250511497112957,copath_tau_mapt_REGION-RF_rank183_region252_cTT,252,cTT,183
u0,0.013783599217254054,0.006602541077846535,0.00017201458995222115,1112.0927285784899,668.2288987171329,1.0022844450645123,5.930750020417197,copath_tau_mapt_REGION-RF_rank183_region252_cTT,252,cTT,183
alpha,1.291702682968638,0.5845561070474065,0.019721169552075084,727.7355726599064,318.2428369509341,1.0016414676303877,5.297014052814016,copath_tau_mapt_REGION-RF_rank132_region253_cDP,253,cDP,132
beta,0.5484475549910045,0.29249143303211056,0.016562936910669523,668.3122364528236,315.1398786114764,1.0020352919742346,4.8644857296436586,copath_tau_mapt_REGION-RF_rank132_region253_cDP,253,cDP,132
gamma,0.09064448117132105,0.06385000333086494,0.0016015417401332463,1099.3984197694638,827.8536800300988,1.0013278477962548,8.002259471630762,copath_tau_mapt_REGION-RF_rank132_region253_cDP,253,cDP,132
sigma,0.1426485837262834,0.03392416722726622,0.001106206500944767,1297.7520887601997,1045.774402069897,1.0016999677618748,9.446028625625608,copath_tau_mapt_REGION-RF_rank132_region253_cDP,253,cDP,132
u0,0.012439677288342561,0.006306587874257996,0.00012623515056947793,2166.189346336552,1785.8241557213048,1.002987745822935,15.767176759906773,copath_tau_mapt_REGION-RF_rank132_region253_cDP,253,cDP,132
alpha,1.447631094384304,0.5424354394354651,0.014103148319883645,1339.3105315623063,957.3735384267211,1.0041296653983562,11.741025603021859,copath_tau_mapt_REGION-RF_rank113_region254_cPIR,254,cPIR,113
beta,0.5536340575834141,0.13975801823602454,0.004327111548989598,1359.9545432424634,1047.776892476215,1.0027480339742814,11.922000712209618,copath_tau_mapt_REGION-RF_rank113_region254_cPIR,254,cPIR,113
gamma,0.08931289802315313,0.06211191177854521,0.0013495850212672808,1712.5867594258948,1243.9058338258253,1.0003728250469905,15.013340458362729,copath_tau_mapt_REGION-RF_rank113_region254_cPIR,254,cPIR,113
sigma,0.16871728468672745,0.0353830388851738,0.0007753344715663515,2047.7794412676187,1896.6806669308535,1.0014886847679587,17.951797049798973,copath_tau_mapt_REGION-RF_rank113_region254_cPIR,254,cPIR,113
u0,0.013168205515003981,0.006568989245439427,0.00014181547814233803,1868.6659843019968,1431.093654914883,1.0024462195282144,16.381604301724337,copath_tau_mapt_REGION-RF_rank113_region254_cPIR,254,cPIR,113
alpha,1.085691497764499,0.4526299193864934,0.013421590071249254,947.2371218377448,675.782290963962,1.0056665041790485,8.677272719124106,copath_tau_mapt_REGION-RF_rank45_region255_cCOAp,255,cCOAp,45
beta,0.8928417356712103,0.25031638707027865,0.009295918284867893,1027.058331415243,643.8303952527483,1.0058151031680578,9.408483931508322,copath_tau_mapt_REGION-RF_rank45_region255_cCOAp,255,cCOAp,45
gamma,0.07272949532334401,0.05550422281216355,0.0012582849425425919,1367.2082666722642,946.4332337563035,1.0044731870035044,12.52446585997329,copath_tau_mapt_REGION-RF_rank45_region255_cCOAp,255,cCOAp,45
sigma,0.3483960023297006,0.0716604431093531,0.0015574494326219919,2156.6333321976276,1813.2063486785735,1.0009643529927081,19.7560834000314,copath_tau_mapt_REGION-RF_rank45_region255_cCOAp,255,cCOAp,45
u0,0.010099892409446039,0.006278330968792308,0.00014331759867776558,1426.6141142871218,888.9631262570165,1.003185077599187,13.068659841586635,copath_tau_mapt_REGION-RF_rank45_region255_cCOAp,255,cCOAp,45
alpha,1.2758419993743906,0.526365676624267,0.015249580256804765,1009.6281561407108,550.6941382006346,1.0085626363195357,8.982456905166465,copath_tau_mapt_REGION-RF_rank90_region256_cPAA,256,cPAA,90
beta,0.6614772629139729,0.21107423358385435,0.009171182612079758,892.3188790551817,508.0165070988495,1.0082164366301243,7.93878006276852,copath_tau_mapt_REGION-RF_rank90_region256_cPAA,256,cPAA,90
gamma,0.08335923606646146,0.06081622504937761,0.001414391344003723,1399.954104258986,1098.001024884955,1.0008277553331562,12.455107689136886,copath_tau_mapt_REGION-RF_rank90_region256_cPAA,256,cPAA,90
sigma,0.236205000250949,0.047545764254314324,0.0011009070981393978,1880.4163037552391,1984.231754516854,1.0027698009635202,16.72968241775124,copath_tau_mapt_REGION-RF_rank90_region256_cPAA,256,cPAA,90
u0,0.011264588704788515,0.006411800276129282,0.00012855427971945,1943.1320130572408,1202.6427761190425,1.0021767606562337,17.287651361719224,copath_tau_mapt_REGION-RF_rank90_region256_cPAA,256,cPAA,90
alpha,1.0424071583180265,0.43342675882054404,0.010713650856020723,1453.0714235303296,1427.917697554604,1.001340094083162,13.05908585077901,copath_tau_mapt_REGION-RF_rank32_region257_cTR,257,cTR,32
beta,1.0332490373347254,0.22685034797062834,0.006073440189544461,1583.1132209264974,1182.2131234457845,1.0017135319987183,14.227801282715737,copath_tau_mapt_REGION-RF_rank32_region257_cTR,257,cTR,32
gamma,0.06407009065434775,0.05019256638163418,0.001150744848198699,1540.9838325917408,1324.2094398475726,1.0023218379707584,13.849174815912255,copath_tau_mapt_REGION-RF_rank32_region257_cTR,257,cTR,32
sigma,0.3711825062592185,0.07330017630684996,0.0016401810635839845,2100.9135524674593,2073.6492213526053,1.0047616143999116,18.88139151486451,copath_tau_mapt_REGION-RF_rank32_region257_cTR,257,cTR,32
u0,0.010052864624125312,0.006306886530177095,0.00014049187356742363,1504.422320493817,1083.4092857342519,1.0012484417421537,13.52058812871345,copath_tau_mapt_REGION-RF_rank32_region257_cTR,257,cTR,32
alpha,1.1187323420918234,0.3654024764923857,0.011914952637725832,816.0690986318339,794.9578267499123,1.0038906742295597,8.104848579604862,copath_tau_mapt_REGION-RF_rank17_region258_cCA1,258,cCA1,17
beta,1.4387058460175408,0.19354306545360594,0.007008922332032699,977.1337122613714,672.0792793077316,1.0025056102573793,9.704473301565926,copath_tau_mapt_REGION-RF_rank17_region258_cCA1,258,cCA1,17
gamma,0.03391382608001265,0.03047884586006483,0.0010159686843999427,893.0084903879043,956.6029381668098,1.000852917451712,8.868977647885115,copath_tau_mapt_REGION-RF_rank17_region258_cCA1,258,cCA1,17
sigma,0.47259686204890283,0.09269508404723313,0.0022730976950062574,1849.6057185090692,1489.598232141139,1.0015230503965182,18.369491389417608,copath_tau_mapt_REGION-RF_rank17_region258_cCA1,258,cCA1,17
u0,0.009784146694076394,0.006313226857930438,0.0001323352237635091,1793.850365792908,1233.5138425606408,1.001479675069402,17.815753118939586,copath_tau_mapt_REGION-RF_rank17_region258_cCA1,258,cCA1,17
alpha,1.0745841184034193,0.3981710943247073,0.011874147457019028,1038.9577952542493,1502.6252464883578,1.0033483092593862,9.348273740579359,copath_tau_mapt_REGION-RF_rank3_region259_cCA2,259,cCA2,3
beta,2.4128409516304026,0.3242664751799222,0.010980190221646237,955.3767277047965,729.4860225602406,1.004229913976035,8.596232894886553,copath_tau_mapt_REGION-RF_rank3_region259_cCA2,259,cCA2,3
gamma,0.04319906812710956,0.030960587615281965,0.001021261236440287,941.8824739202562,1048.9125261047836,1.003599157077974,8.474815086695546,copath_tau_mapt_REGION-RF_rank3_region259_cCA2,259,cCA2,3
sigma,0.6368116784135651,0.13027867163949283,0.0031916305804743014,1538.518821372489,1653.827904697403,1.0036202018713152,13.843194750470033,copath_tau_mapt_REGION-RF_rank3_region259_cCA2,259,cCA2,3
u0,0.008693470896950547,0.006167983947199619,0.00016782676886645492,937.7852604175068,575.935055180527,1.0006949943449028,8.43794941845353,copath_tau_mapt_REGION-RF_rank3_region259_cCA2,259,cCA2,3
alpha,0.8804475047982299,0.28304448414262473,0.00843476005440253,1086.1405551740336,1622.2720145290123,1.0030083023778977,10.265299603750542,copath_tau_mapt_REGION-RF_rank7_region260_cCA3,260,cCA3,7
beta,2.2240347352853167,0.2887951615600425,0.010117630594775794,979.7187642082126,479.54125054679724,1.004297610602897,9.25948910949382,copath_tau_mapt_REGION-RF_rank7_region260_cCA3,260,cCA3,7
gamma,0.03971167042292801,0.03089297591135791,0.00101427549354095,970.7451844798219,732.4466289169615,1.0035955560645167,9.174678277238952,copath_tau_mapt_REGION-RF_rank7_region260_cCA3,260,cCA3,7
sigma,0.669973478424607,0.1384538053541903,0.0036843376159281785,1346.399953893733,1957.5721452106864,1.0026129436164155,12.725055562427183,copath_tau_mapt_REGION-RF_rank7_region260_cCA3,260,cCA3,7
u0,0.008459986093953023,0.006016546868830087,0.00013626496232056737,1434.7558502549352,984.11516533903,1.0041797774933057,13.560122206044356,copath_tau_mapt_REGION-RF_rank7_region260_cCA3,260,cCA3,7
alpha,1.013077969907353,0.475581967172003,0.015801160263931982,629.1088289258315,688.1143136625146,1.002439687685261,5.687270753372732,copath_tau_mapt_REGION-RF_rank1_region261_cDG,261,cDG,1
beta,3.4977123476304657,0.34977271714219726,0.01592365416443096,550.8349185779963,351.8710881767347,1.0029925106027915,4.979658809929724,copath_tau_mapt_REGION-RF_rank1_region261_cDG,261,cDG,1
gamma,0.018554435120922065,0.016100296238472853,0.000697812050510259,601.4971024140917,584.6358952238002,1.0036266915424956,5.4376551742868795,copath_tau_mapt_REGION-RF_rank1_region261_cDG,261,cDG,1
sigma,0.9007446049570735,0.18045358506565667,0.005551439493984436,923.1953367834388,646.7180635683641,1.0080407867710144,8.345872124388103,copath_tau_mapt_REGION-RF_rank1_region261_cDG,261,cDG,1
u0,0.008426716341844909,0.006082019160455688,0.00017926959611858095,743.2380392169019,376.37169777336646,1.0012522934337098,6.719021843088331,copath_tau_mapt_REGION-RF_rank1_region261_cDG,261,cDG,1
alpha,0.5358501219164078,0.16876668557849817,0.005839068990270309,866.303246543167,1074.5397431460808,1.0024950491344697,8.366038112440048,copath_tau_mapt_REGION-RF_rank2_region262_cFC,262,cFC,2
beta,3.2379756057294506,0.35272480577937093,0.011429302999104,1005.7952030504838,816.5827102329598,1.0031583015493928,9.713135712703851,copath_tau_mapt_REGION-RF_rank2_region262_cFC,262,cFC,2
gamma,0.01939798285624811,0.019059043800601822,0.000514657302847773,1160.150064757758,1030.084576012349,1.002039598605361,11.20376692185184,copath_tau_mapt_REGION-RF_rank2_region262_cFC,262,cFC,2
sigma,0.9160935735381146,0.1961009209043748,0.005034134853872507,1648.9118208477112,1817.4293713763964,1.0022589519791514,15.923822509393638,copath_tau_mapt_REGION-RF_rank2_region262_cFC,262,cFC,2
u0,0.006796653568937421,0.005720984396801162,0.00015158741966835718,1056.7803976885664,851.3022362411004,1.0038078641560055,10.205508427702235,copath_tau_mapt_REGION-RF_rank2_region262_cFC,262,cFC,2
alpha,1.2516776447934517,0.480133521462928,0.011653878080025906,1438.1967435141628,1428.0614078625774,1.002537266681312,16.449882115935935,copath_tau_mapt_REGION-RF_rank25_region263_cIG,263,cIG,25
beta,1.295427915422206,0.32646524169609903,0.014367025925907582,966.2614054358327,1011.4142931789512,1.0034465719211572,11.05195536304696,copath_tau_mapt_REGION-RF_rank25_region263_cIG,263,cIG,25
gamma,0.069031411499902,0.05031110332728272,0.0011357159224908925,1656.5609134663941,1410.3420549770474,1.0015535823716504,18.947499267593066,copath_tau_mapt_REGION-RF_rank25_region263_cIG,263,cIG,25
sigma,0.7560391673801949,0.14660422924972538,0.003999687274677506,1709.821237476158,1214.0164782874876,1.0035038063135295,19.55668299392831,copath_tau_mapt_REGION-RF_rank25_region263_cIG,263,cIG,25
u0,0.009243956896447903,0.006087129962262494,0.0001270421083490685,1777.78825230215,1165.261660515755,1.0011905948270756,20.334079679535968,copath_tau_mapt_REGION-RF_rank25_region263_cIG,263,cIG,25
alpha,0.8038651543729509,0.27543197583595624,0.00837731243877773,636.0845278644483,328.02602372448337,1.001954833184067,6.0344995433406226,copath_tau_mapt_REGION-RF_rank8_region264_cENTl,264,cENTl,8
beta,2.056760094408928,0.29309015200552707,0.014768849299655653,829.1138304111134,327.4671905822042,1.0026851042925473,7.865758105752063,copath_tau_mapt_REGION-RF_rank8_region264_cENTl,264,cENTl,8
gamma,0.03237860374047929,0.03130431142937057,0.0013923126157578591,891.268154277982,729.6366425128206,1.0020841325970462,8.455412817603806,copath_tau_mapt_REGION-RF_rank8_region264_cENTl,264,cENTl,8
sigma,0.6313291229502929,0.1245769948529227,0.002897705423173676,1944.457462258357,2201.581180165717,1.002420438131632,18.44696287054452,copath_tau_mapt_REGION-RF_rank8_region264_cENTl,264,cENTl,8
u0,0.008921877026215963,0.00594798060762434,0.00012176649870018099,1907.2500101741048,1243.0689970091864,1.000523808465214,18.09397778322428,copath_tau_mapt_REGION-RF_rank8_region264_cENTl,264,cENTl,8
alpha,0.8837522060428187,0.30065752864759504,0.00824077242145134,1048.6099722739566,654.6757133085503,1.0031472411360634,10.555342771319422,copath_tau_mapt_REGION-RF_rank10_region265_cENTm,265,cENTm,10
beta,1.9698664844661156,0.27984638992059985,0.00986859493684772,954.7951685067087,654.9319845839179,1.0030641778110505,9.610999844044017,copath_tau_mapt_REGION-RF_rank10_region265_cENTm,265,cENTm,10
gamma,0.034877031954353446,0.03109416988826609,0.000977921406063014,1153.4122965509846,1396.843989338616,1.0020892900393499,11.610286444586333,copath_tau_mapt_REGION-RF_rank10_region265_cENTm,265,cENTm,10
sigma,0.7179295349726622,0.1420758898987626,0.003351974654787984,1904.8408740817795,1960.1980199359884,1.0006655503167483,19.174191436642168,copath_tau_mapt_REGION-RF_rank10_region265_cENTm,265,cENTm,10
u0,0.008737866207295527,0.005997941777997437,0.00012132403536276734,2096.768246740467,2004.748913768291,1.0020829433990108,21.106138737522823,copath_tau_mapt_REGION-RF_rank10_region265_cENTm,265,cENTm,10
alpha,1.0436008121488838,0.46625010588721055,0.015371069301071107,509.15618816138874,179.84535902472626,1.0079359588306684,5.455673533221061,copath_tau_mapt_REGION-RF_rank11_region266_cPAR,266,cPAR,11
beta,1.7486990832814973,0.36531706190708624,0.025638166204764997,510.22708977746413,171.34858409403193,1.008779340077733,5.467148380702743,copath_tau_mapt_REGION-RF_rank11_region266_cPAR,266,cPAR,11
gamma,0.04316564749200391,0.038844832277136435,0.0020184395739520043,800.9255275632352,552.5838081791584,1.0095411338483837,8.58201923968921,copath_tau_mapt_REGION-RF_rank11_region266_cPAR,266,cPAR,11
sigma,0.8907250637528686,0.16931424741069737,0.0038040411724477824,2011.6203916385857,2084.8987576605623,1.0003329030203445,21.554769213708784,copath_tau_mapt_REGION-RF_rank11_region266_cPAR,266,cPAR,11
u0,0.009441329114392384,0.006219348260415898,0.00013310777100282133,1694.3397693240158,1022.0049206828177,1.0022525145060224,18.155066855153077,copath_tau_mapt_REGION-RF_rank11_region266_cPAR,266,cPAR,11
alpha,1.1263188649180997,0.506551663883691,0.011415004561562627,1738.8694523406966,1577.5608843277964,1.0017239126156996,20.201794392572715,copath_tau_mapt_REGION-RF_rank5_region267_cPOST,267,cPOST,5
beta,2.020412742285118,0.4151114950977514,0.009766815034512679,2059.6392523508034,1617.9405331529988,1.0013834383985274,23.92842581877204,copath_tau_mapt_REGION-RF_rank5_region267_cPOST,267,cPOST,5
gamma,0.0387285172808675,0.03614656917389483,0.0007744690673223447,1712.7022715686016,1321.6364763042202,1.0028444626836237,19.897789968848116,copath_tau_mapt_REGION-RF_rank5_region267_cPOST,267,cPOST,5
sigma,1.370273818931888,0.26345092866043945,0.005686954799663136,2413.2997036711386,1860.132436382397,1.0004878071960817,28.037173437945263,copath_tau_mapt_REGION-RF_rank5_region267_cPOST,267,cPOST,5
u0,0.008791192423608716,0.006321148271354337,0.00013091165198632397,1286.7975824253028,541.2992651182832,1.000578095072423,14.949725035437732,copath_tau_mapt_REGION-RF_rank5_region267_cPOST,267,cPOST,5
alpha,1.3810144072778074,0.5174922607363829,0.01124090060271748,1912.182012778761,1429.8145237192125,1.0011197576029163,22.776273155604322,copath_tau_mapt_REGION-RF_rank6_region268_cPRE,268,cPRE,6
beta,2.025868916179333,0.3237004749838224,0.008357234503689498,1615.7030696293182,1229.0160850427633,1.0014367719225372,19.244870104571714,copath_tau_mapt_REGION-RF_rank6_region268_cPRE,268,cPRE,6
gamma,0.03297628758571473,0.028760251900564686,0.0006107935922179733,1688.9789649936952,1300.5246309047557,1.0008585974415867,20.117669763488717,copath_tau_mapt_REGION-RF_rank6_region268_cPRE,268,cPRE,6
sigma,1.080694388207422,0.20224019425707307,0.00461760453237054,2060.4242704155295,2275.860980053181,1.0023259947167489,24.542007866303727,copath_tau_mapt_REGION-RF_rank6_region268_cPRE,268,cPRE,6
u0,0.009171985237167708,0.006296321730535634,0.00013776920675266494,1506.403194341402,1052.8030907831574,1.0021464498702828,17.942983673889607,copath_tau_mapt_REGION-RF_rank6_region268_cPRE,268,cPRE,6
alpha,0.9772291315270979,0.39444638736285625,0.009731504100191838,1444.2603341328745,1245.7266094429183,1.0011788735627944,15.889151713308335,copath_tau_mapt_REGION-RF_rank4_region269_cSUB,269,cSUB,4
beta,2.1746421975393613,0.2843534645587997,0.007175312266465205,1668.448236330442,1362.1308307109205,1.0010656514936573,18.355573802262388,copath_tau_mapt_REGION-RF_rank4_region269_cSUB,269,cSUB,4
gamma,0.026115741268650877,0.024367608208144334,0.0005719001070889452,1447.8417008359618,1327.585574948003,1.000762012767625,15.928552420744166,copath_tau_mapt_REGION-RF_rank4_region269_cSUB,269,cSUB,4
sigma,0.8204436810487052,0.1625569246581084,0.0037963243681562336,1855.512069132965,1713.44022320337,1.0021666504165465,20.413572314875957,copath_tau_mapt_REGION-RF_rank4_region269_cSUB,269,cSUB,4
u0,0.008970010487982783,0.0061961021986862794,0.00012127604105105261,2004.1229204752171,1065.3063907041621,1.0007517652438933,22.04852711313168,copath_tau_mapt_REGION-RF_rank4_region269_cSUB,269,cSUB,4
alpha,1.2825292357209659,0.4907035365647092,0.011030973164876152,1747.541571077701,1499.4533577251625,1.000304106437493,20.093844600693362,copath_tau_mapt_REGION-RF_rank12_region270_cProS,270,cProS,12
beta,1.7650785597504388,0.27929710752142206,0.007715089428016942,1445.6970595510588,1131.6411382589836,1.003376611513167,16.623130765572316,copath_tau_mapt_REGION-RF_rank12_region270_cProS,270,cProS,12
gamma,0.03444735787200868,0.030955382854341025,0.0007930918881652266,1480.9001614825163,1724.0746690532203,1.0000356644845585,17.0279083522004,copath_tau_mapt_REGION-RF_rank12_region270_cProS,270,cProS,12
sigma,0.8058678680468042,0.154944490393957,0.0032093670132410028,2442.0818782135693,2539.125914545797,1.0022507378709393,28.079912132065097,copath_tau_mapt_REGION-RF_rank12_region270_cProS,270,cProS,12
u0,0.009276990636061553,0.0062368078507730115,0.00012205553713963986,1740.0505639024402,1165.635840848057,1.0010099195384645,20.00771037843876,copath_tau_mapt_REGION-RF_rank12_region270_cProS,270,cProS,12
alpha,1.1462895984517323,0.4822599495771335,0.011965411397385075,1260.803803749837,1319.402705520292,1.004984243621419,13.85209465880571,copath_tau_mapt_REGION-RF_rank30_region271_cHATA,271,cHATA,30
